signal_message_id,symbol,pair,update_id,reply_to_message_id,categories,severity,likely_real_outcome,likely_false_positive,target_hits_found,profit_percent_values,update_text,signal_text
6736,BB,USDT,6737,6736.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #BBUSDT

Direction: Long📈

Leverage: 5-10x

#BB has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.08957 - $0.08700 (Buy partially)

Targets: $0.09200 - $0.09400 - $0.09600 - $0.09800 - $0.103 - $0.100 (Short term)

Stop loss: $0.084"
6741,MEW,USDT,6742,6741.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #MEWUSDT

Direction: Long

Leverage: 5-10x

#MEW has already broken out of the Symmetrical Triangle and is looking Bullish.

Entry: $0.001180 - $0.001150 (Buy partially)

Targets: $0.001210 - $0.001240 - $0.001270 - $0.001300 - $0.001350 - $0.001400 (Short term)

Stop loss: $0.001120"
6743,NEIRO,USDT,6744,6743.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #NEIROUSDT

Direction: Long

Leverage: 5-10x

#NEIRO has already broken out of the ascending triangle and is looking bullish.

Entry: $0.0001495 - $0.0001460 (Buy partially)

Targets: $0.0001530 - $0.0001560 - $0.0001600 - $0.0001640 - $0.0001720 - $0.0001800 (Short term)

Stop loss: $0.0001420"
6754,DOGE,USDT,6755,6754.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #DOGEUSDT

Direction: Short

Leverage: 5-10x

#DOGE has already broken down from the inverse cup and handle and is looking bearish.

Entry: $0.134 - $0.136 (Enter partially)

Targets: $0.131 - $0.128 - $0.125 - $0.122 - $0.116(Short term)

Stoploss: $0.138"
6760,PEOPLE,USDT,6761,6760.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #PEOPLEUSDT

Direction: Short

Leverage: 5-10x

#PEOPLE has already broken down the Descending Triangle and is looking bearish.

Entry: 0.00820 - 0.00900$ (Enter partially)

Targets: 0.00780 - 0.00740 - 0.00700 - 0.00660 - 0.00600 - 0.00560 - 0.00500$ (Short-mid term)

Stoploss: 0.00950$"
6760,PEOPLE,USDT,6768,6760.0,profit_percentage_only | stop_loss_only,medium,True,False,[],[],"Stop-loss hit.

-30% loss with 5x Leverage","Coin: #PEOPLEUSDT

Direction: Short

Leverage: 5-10x

#PEOPLE has already broken down the Descending Triangle and is looking bearish.

Entry: 0.00820 - 0.00900$ (Enter partially)

Targets: 0.00780 - 0.00740 - 0.00700 - 0.00660 - 0.00600 - 0.00560 - 0.00500$ (Short-mid term)

Stoploss: 0.00950$"
6760,PEOPLE,USDT,6791,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #PEOPLEUSDT

Direction: Long

Leverage: 5-10x

#PEOPLE has already broken out of the Falling Wedge pattern and is looking bullish.

Entry: $0.00970 - $0.00920 (Buy partially)

Targets: $0.01000 - $0.01040 - $0.01080 - $0.01120 - $0.01200 - $0.01280 - $0.01350 (Short term)

Stop-loss: $0.00880","Coin: #PEOPLEUSDT

Direction: Short

Leverage: 5-10x

#PEOPLE has already broken down the Descending Triangle and is looking bearish.

Entry: 0.00820 - 0.00900$ (Enter partially)

Targets: 0.00780 - 0.00740 - 0.00700 - 0.00660 - 0.00600 - 0.00560 - 0.00500$ (Short-mid term)

Stoploss: 0.00950$"
6765,USTC,USDT,6766,6765.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #USTCUSDT

Direction: Short

Leverage: 5-10x

#USTC has already broken down the symmetrical triangle and is looking bearish.

Entry: 0.006945 - 0.007100$ (Enter partially)

Targets: 0.006800 - 0.006650 - 0.006500 - 0.006300 - 0.006000 - 0.005600$ (Short term)

Stop-loss: 0.007250$"
6791,PEOPLE,USDT,6792,6791.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #PEOPLEUSDT

Direction: Long

Leverage: 5-10x

#PEOPLE has already broken out of the Falling Wedge pattern and is looking bullish.

Entry: $0.00970 - $0.00920 (Buy partially)

Targets: $0.01000 - $0.01040 - $0.01080 - $0.01120 - $0.01200 - $0.01280 - $0.01350 (Short term)

Stop-loss: $0.00880"
6793,ETC,USDT,6794,6793.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #ETCUSDT

Direction: Long

Leverage: 5-10x

#ETC has already broken out of the Falling Wedge pattern and is looking bullish.

Entry: $12.250 - $11.800 (Buy partially)

Targets: $12.600 - $12.900 - $13.200 - $13.500 - $14.200 - $15 - $16 (Short term)

Stop-loss: $11.400"
6819,TIA,USDT,6820,6819.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6823,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #BTCUSDT

Direction: Long

Leverage: 5-10x

#BTC already broke out of the Cup and Handle pattern and is looking bullish.

Entry: $95080 - $94000 (Buy partially)

Targets: $97200 - $99200 - $101200 - $103200 - $106000 (Short-mid term)

Stop-loss: $92500","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6824,6823.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6827,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #ETHUSDT

Direction: Long

Leverage: 5-10x

It has already broken out of the symmetrical triangle and is looking bullish.

Entry: $3388 - $3280 (Buy partially)

Targets: $3480 - $3560 - $3640 - $3720 - $3900 (Short term)

Stop-loss: $3200","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6828,6827.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6829,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #B3USDT

Direction: Long

Leverage: 5-10x

#B3 has already broken out of the Inverse Head and Shoulder pattern and is looking bullish.

Entry: $0.001020 - $0.001005 (Buy partially)

Targets: $0.001045 - $0.001070 - $0.001090 - $0.001120 (Short term)

Stop-loss: $0.000990","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6830,6829.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6832,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #AIXBTUSDT

Direction: Short

Leverage: 5-10x

#AIXBT has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $0.03430 - $0.03530 (Enter partially)

Targets: $0.03380 - $0.03300 - $0.03220 - $0.03100 (Short term)

Stop-loss: $0.03600","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6833,6832.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6837,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #BNBUSDT

Direction: Long

Leverage: 5-10x

#BNB has already broken out of the Head and Shoulders pattern and is looking bullish.

Entry: $954 - $920 (Buy partially)

Targets: $975 - $995 - $1015 - $1060 (Short term)

Stop-loss: $900","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6838,6837.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6839,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #CGPTUSDT

Direction: Long

Leverage: 5-10x

#CGPT has already broken out of the Falling Wedge pattern and is looking bullish.

Entry: $0.03600 - $0.03550 (Buy partially)

Targets: $0.03680 - $0.03760 - $0.03840 - $0.04000 (Short term)

Stop-loss: $0.03500","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6840,6839.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6846,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #ZECUSDT

Direction: Short

Leverage: 5-10x

#ZEC has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $356 - $373 (Enter partially)

Targets: $347 - $338 - $328 - $320 - $300 - $280 - $260 (Short term)

Stop-loss: $385","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6847,6846.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6848,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #OPUSDT

Direction: Short

Leverage: 5-10x

#OP has already broken down from the head and shoulders pattern and is looking bearish.

Entry: $0.2990 - $0.3050 (Enter partially)

Targets: $0.2920 - $0.2860 - $0.2800 - $0.2740 - $0.2620 - $0.2500 (Short term)

Stop-loss: $0.3120","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6849,6848.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6851,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #CHRUSDT

Direction: Short

Leverage: 5-10x

#CHR has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $0.0425 - $0.0436 (Enter partially)

Targets: $0.0420 - $0.0410 - $0.0400 - $0.0392 - $0.0370(Short term)

Stop-loss: $0.0442","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6852,6851.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6853,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #CHRUSDT

Direction: Short

Leverage: 5-10x

#CHR has already broken down the Descending Triangle pattern and is looking bearish.

Entry: $0.0418 - $0.0424 (Enter partially)

Targets: $0.0410 - $0.0400 - $0.0390 - $0.0382 - $0.0360(Short term)

Stop-loss: $0.0428","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6854,6853.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6856,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #ARCUSDT

Direction: Short

Leverage: 5-10x

#ARC has already broken down the Inverse cup and handle pattern and is looking bearish.

Entry: $0.06470 - $0.06650 (Enter partially)

Targets: $0.06350 - $0.06200 - $0.06070 - $0.05900 - $0.05600 - $0.05200(Short term)

Stop-loss: $0.06750","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6857,6856.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6860,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #AEVOUSDT

Direction: Long

Leverage: 5-10x

#AEVO has already broken out of the symmetrical triangle and is looking bullish.

Entry: $0.03790 - $0.03760 (Buy partially)

Targets: $0.03870 - $0.03950 - $0.04030 - $0.04200 (Short term)

Stop-loss: $0.03720","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6861,6860.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6864,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #TURBOUSDT

Direction: Short

Leverage: 5-10x

#TURBO has already broken down the symmetrical triangle and is looking bearish.

Entry: $0.00152 - $0.001535 (Enter partially)

Targets: $0.00149 - $0.00146 - $0.00143 - $0.00140 - $0.00136 (Short term)

Stop-loss: $0.00155","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6865,6864.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6867,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #XMRUSDT

Direction: Short

Leverage: 5-10x

#XMR has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $468.1 - $485 (Enter partially)

Targets: $456 - $440 - $424 - $412 - $380 - $340 (Short term)

Stop-loss: $500","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6868,6867.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6874,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #PHAUSDT

Direction: Short

Leverage: 5-10x

#PHA has already broken down the Descending Triangle and is looking bearish.

Entry: $0.03610 - $0.03700 (Enter partially)

Targets: $0.03550 - $0.03450 - $0.03350 - $0.03250 - $0.03100 - $0.02900 (Short term)

Stop-loss: $0.03800","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6875,6874.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6882,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #INJUSDT

Direction: Short

Leverage: 5-10x

#INJ has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $3.960 - $4.200 (Enter partially)

Targets: $3.850 - $3.750 - $3.650 - $3.550 - $3.400 - $3.200 (Short term)

Stop-loss: $4.350","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6883,6882.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6884,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #DOTUSDT

Direction: Short

Leverage: 5-10x

#DOT has already broken down the Inverse Cup and Handle pattern and is looking bearish.

Entry: $1.670 - $1.770(Enter partially)

Targets: $1.640 - $1.600 - $1.570 - $1.530 - $1.460 - $1.400 (Short term)

Stop-loss: $1.820","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6885,6884.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6891,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #IOSTUSDT

Direction: Short

Leverage: 5-10x

#IOST has already broken down the Descending Triangle pattern and is looking bearish.

Entry: $0.001345 - $0.001450(Enter partially)

Targets: $0.001320 - $0.001280 - $0.001240 - $0.001200 - $0.001120 - $0.001050 - $0.000950 - $0.000880 - $0.000800 (Short term)

Stop-loss: $0.001500","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6892,6891.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6897,,possible_new_signal_or_setup,low,False,True,[],[],"Coin: #BATUSDT

Direction: Long

Leverage: 5-10x

#BAT has already broken out of the resistance zone and is looking bullish.

Entry: $0.1305 - $0.1250 (Buy partially)

Targets: $0.1340 - $0.1370 - $0.1400 - $0.1430 - $0.1490 - $0.1550 (Short term)

Stop-loss: $0.1200","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
6819,TIA,USDT,6898,6897.0,generic_risk_warning,low,False,True,[],[],"Market is very volatile now. So use low leverage and low amount of your capital as per your Risk management . Don't wait for all Targets(even after first Target),  book profits Partially","Coin: #TIAUSDT

Direction: Long

Leverage: 5-10x

#TIA has already broken out of the Cup and Handle pattern and is looking bullish.

Entry: $0.6070 - $0.5800 (Buy partially)

Targets: $0.6200 - $0.6400 - $0.6600 - $0.6800 - $0.7200 - $0.7600 (Short-mid term)

Stop-loss: $0.5600"
